time,baseline_raw,baseline
0.0,-0.0001292062673847028,-9.815212464169561e-05
0.2502502502502503,-6.519065928080222e-05,-2.152198196417794e-05
0.5005005005005005,-0.00015159710843878682,5.310755391859546e-05
0.7507507507507508,0.00022369094327952098,0.00012581348084099697
1.001001001001001,0.00031211487804158936,0.00019667279663739895
1.2512512512512513,0.00023607928840654028,0.000265762499142174
1.5015015015015016,0.0002585326409439574,0.0003331595861896943
1.751751751751752,0.0005220061282456489,0.00039894105561433246
2.002002002002002,0.0006556814913069478,0.0004631839052504607
2.2522522522522523,0.00040448388586309953,0.0005259651329324517
2.5025025025025025,0.0005341332524778095,0.0005873617364946775
2.752752752752753,0.0009486875711030379,0.000647450713771511
3.0030030030030033,0.00045595487288664573,0.0007063090625973243
3.2532532532532534,0.001407552642673615,0.0007640137808064897
3.503503503503504,0.00039649970964647583,0.0008206418662333798
3.753753753753754,0.0012043156606992742,0.0008762703167123671
4.004004004004004,0.00039430103017622757,0.0009309761300778238
4.2542542542542545,0.0006916281453367092,0.0009848363041641225
4.504504504504505,0.0015705971126201864,0.0010379278368056355
4.754754754754755,0.000813268556356458,0.0010903277258367352
5.005005005005005,0.0010220781127825754,0.0011421129690917943
5.255255255255256,0.0010223711430826312,0.001193360564405185
5.505505505505506,0.0011851868005883527,0.001244147509611279
5.755755755755756,0.0012443026613246813,0.0012945508025444502
6.0060060060060065,0.0019409376355879718,0.0013446474410390699
6.256256256256257,0.0017823042181939865,0.0013945144229294845
6.506506506506507,0.0012754021627685943,0.0014439446984958755
6.756756756756757,0.001344034907485672,0.0014787074435678531
7.007007007007008,0.0012303784074543347,0.0015255520084705404
7.257257257257258,0.0016230618597769912,0.001588439069572818
7.507507507507508,0.0013586934522581218,0.001648334857067634
7.7577577577577586,0.001811446094522788,0.0017081500155019995
8.008008008008009,0.0015319592753867519,0.001763108468477334
8.258258258258259,0.002387786923820197,0.0018054475709196236
8.508508508508509,0.001088550200616511,0.0018834296653111105
8.75875875875876,0.0022851553105534585,0.0019210297902460688
9.00900900900901,0.0019535278596632746,0.0019837185417662002
9.25925925925926,0.0025151969424649437,0.0020620520893232935
9.50950950950951,0.001858917477091535,0.0021163988087225813
9.75975975975976,0.0016540284745803738,0.0021927162631423043
10.01001001001001,0.002344294234223191,0.002210817588976035
10.260260260260262,0.002664259239582988,0.002273340952043595
10.510510510510512,0.001704223617458304,0.0023009713450302806
10.760760760760762,0.0022278842018915827,0.002337970562103072
11.011011011011012,0.0025778371142274165,0.002398797132294708
11.261261261261263,0.0024365285459440073,0.002441755474026459
11.511511511511513,0.0032158140313275447,0.0024848875888050757
11.761761761761763,0.0026387131455055425,0.002511843671775837
12.012012012012013,0.0022921803470339758,0.0025700192500243196
12.262262262262263,0.002742530275725411,0.002620580750166751
12.512512512512513,0.002633677418341811,0.0027029116961005536
12.762762762762764,0.0028355671863629995,0.002773778508004296
13.013013013013014,0.0034281432749125535,0.0028340558119403785
13.263263263263264,0.002946133064022562,0.0028683856545724633
13.513513513513514,0.0027276444345164007,0.0029206818113475938
13.763763763763764,0.00288735620432903,0.002969345268896739
14.014014014014016,0.002769583761459195,0.003007828300408244
14.264264264264266,0.0028873900432070903,0.003054908880742325
14.514514514514516,0.0035979603240540036,0.003082499657033707
14.764764764764767,0.0025237911022506334,0.003151933440373636
15.015015015015017,0.003615579170482902,0.003184317996427123
15.265265265265267,0.0028678861907011468,0.0032395857679778845
15.515515515515517,0.00266755376403184,0.0032955542825882094
15.765765765765767,0.0028828733577654815,0.0033363180315875035
16.016016016016017,0.003049593390669852,0.0033929807922573104
16.266266266266268,0.004066965904730324,0.0034136117923214103
16.516516516516518,0.003414555954123817,0.003476106718588859
16.766766766766768,0.003786031056987977,0.003549247067470356
17.017017017017018,0.0037193660302380746,0.0035765069995164728
17.26726726726727,0.0038419368417682374,0.003637634028215022
17.51751751751752,0.0037365788448199275,0.003682209620129258
17.76776776776777,0.003917606171667421,0.00373138452486812
18.01801801801802,0.004518610973251883,0.0038052812637257407
18.26826826826827,0.0036387257264171168,0.0038543440076852144
18.51851851851852,0.003914181370403764,0.0038968011096711403
18.76876876876877,0.003536714906842248,0.003952927467080583
19.01901901901902,0.0037972250118106744,0.003985617165114304
19.26926926926927,0.003606071052445337,0.004024614348775504
19.51951951951952,0.004520629344934966,0.004099312784481395
19.76976976976977,0.0037509551447942346,0.0041461865414172796
20.02002002002002,0.004195304938812208,0.004184165213211953
20.270270270270274,0.004245569211232486,0.004234399830006244
20.520520520520524,0.004392522342578413,0.004283782597175645
20.770770770770774,0.004810995951964171,0.004315444780495002
21.021021021021024,0.004310680438027056,0.00437344220173432
21.271271271271274,0.0042104863501081,0.004411133460676706
21.521521521521525,0.004567365415619929,0.00446929078351877
21.771771771771775,0.004214847835551629,0.004505618442708764
22.022022022022025,0.0053788689113998134,0.004500850402368588
22.272272272272275,0.004242999881061688,0.0045393608365143796
22.522522522522525,0.005197090652707097,0.004581187198325298
22.772772772772775,0.00444843109872088,0.004644768730220097
23.023023023023026,0.0043906163996518316,0.004704479288559375
23.273273273273276,0.004939488047883708,0.004755400191799307
23.523523523523526,0.004183254969044306,0.004801297484917065
23.773773773773776,0.005041386227094621,0.004857875144714624
24.024024024024026,0.004748706557482177,0.004896604504764638
24.274274274274276,0.004707040593145126,0.004939667807535053
24.524524524524526,0.005022544790645665,0.005028299572234653
24.774774774774777,0.004857295508347684,0.005076475665405628
25.025025025025027,0.004767783602901641,0.005141726603823016
25.275275275275277,0.005451852486787272,0.005192913761089274
25.525525525525527,0.005498163526524413,0.005235838962416808
25.775775775775777,0.004947562979271375,0.005287512518673533
26.026026026026027,0.005470417271326973,0.005331498738283641
26.276276276276278,0.0055906773052761295,0.005375633296424652
26.526526526526528,0.005331455469466063,0.005439258230363242
26.776776776776778,0.005184308512098179,0.005498818204607289
27.027027027027028,0.005879125166692286,0.005550583825726368
27.27727727727728,0.005792076434312784,0.0056340890655205075
27.52752752752753,0.005400831939722199,0.00567888008529892
27.77777777777778,0.005772326358083708,0.005731208029376634
28.028028028028032,0.005792278478978724,0.005780007807902591
28.278278278278282,0.007018889892039878,0.0058369780032236475
28.528528528528533,0.005769268662930814,0.0059288932157101825
28.778778778778783,0.005711951547745515,0.005967640040302734
29.029029029029033,0.005998583199087665,0.006058618727459772
29.279279279279283,0.005481741039062327,0.0061049294218132565
29.529529529529533,0.006124340412994625,0.006146929908535744
29.779779779779783,0.006292416192410067,0.006225592148111454
30.030030030030034,0.0061013175271455505,0.006257842127021775
30.280280280280284,0.006669808623456042,0.006303203706647351
30.530530530530534,0.006829507388291502,0.006338776680128973
30.780780780780784,0.006001358465212865,0.006385499616931128
31.031031031031034,0.006538835888086732,0.006433006967547179
31.281281281281284,0.006223475668900846,0.006461638755018681
31.531531531531535,0.006254322142965695,0.006491558541713377
31.781781781781785,0.006745402901538118,0.006534244958269833
32.032032032032035,0.006186189783185848,0.006591383030435807
32.28228228228229,0.007404824273387358,0.006614380310309674
32.532532532532535,0.006717887581561311,0.006660568361664463
32.78278278278279,0.006441011800054217,0.006700588791865877
33.033033033033036,0.006586123203762728,0.006733800558900704
33.28328328328329,0.007011358761527172,0.006753468694620898
33.533533533533536,0.006384621729673724,0.0067769393077930845
33.78378378378379,0.007226282536577113,0.0068138955749279684
34.034034034034036,0.006867704414049091,0.00683488500807432
34.28428428428429,0.007358637550101568,0.006866657988582827
34.53453453453454,0.006707268031560005,0.006901485083969632
34.78478478478479,0.0066572416871332205,0.006975494982562254
35.03503503503504,0.007347233120574456,0.007025855091799095
35.28528528528529,0.0065003841624710875,0.00706545910938445
35.53553553553554,0.0072315196652694815,0.007097019033829291
35.78578578578579,0.007260736470010638,0.007110311385404076
36.03603603603604,0.006459428968470047,0.0071240622916953645
36.28628628628629,0.00712109698274131,0.0071689667985390905
36.53653653653654,0.0074670710330610925,0.007178586898288593
36.78678678678679,0.007512875696235242,0.007228051047867374
37.03703703703704,0.007001017851698557,0.007274644014549505
37.28728728728729,0.007173386880384411,0.007296494840974461
37.53753753753754,0.007586325079926515,0.007327005435852551
37.78778778778779,0.007364951586852227,0.007352429767787531
38.03803803803804,0.007564476553819796,0.007387891220888939
38.28828828828829,0.007098326788290034,0.007430954046661541
38.53853853853854,0.007625431269130196,0.007464568357100515
38.78878878878879,0.007278566775651891,0.007515773742168093
39.03903903903904,0.007566759422186284,0.0075574164729955194
39.28928928928929,0.007489014501178479,0.007594252130989417
39.53953953953954,0.007709074976865396,0.0076428966916750945
39.78978978978979,0.008296807098218631,0.007701647752518975
40.04004004004004,0.00782715927911336,0.007709313067725335
40.290290290290294,0.007955032978510173,0.007766386461352015
40.54054054054055,0.007927953646461735,0.007822015610741515
40.790790790790794,0.007819632189567542,0.007888853142280577
41.04104104104105,0.007786885790779225,0.007936846338233218
41.291291291291294,0.007352152009090023,0.007978619508630571
41.54154154154155,0.007505516837828388,0.008047034236414955
41.791791791791795,0.007981173483484372,0.008058791842774663
42.04204204204205,0.008011373492578421,0.008114187886238074
42.292292292292295,0.008622382137090642,0.0081602983201118
42.54254254254255,0.00775421627913518,0.008200952925600934
42.792792792792795,0.008778951780329992,0.00823742969504833
43.04304304304305,0.008065530610375323,0.00829449363307826
43.293293293293296,0.008414982395036328,0.008350195729330118
43.54354354354355,0.008480377627961543,0.008389593701845917
43.793793793793796,0.00876708072720494,0.008432697912807098
44.04404404404405,0.008691833536545186,0.008480548265393732
44.294294294294296,0.008364418849969345,0.008534781800725507
44.54454454454455,0.008606226323415726,0.008589534781356541
44.7947947947948,0.008353172600086289,0.008627655552664504
45.04504504504505,0.009053801868083432,0.008676206222350479
45.2952952952953,0.008857203327185155,0.008720100453824523
45.54554554554555,0.008771275158178448,0.008751428482326025
45.7957957957958,0.008476560694626132,0.008793066498281158
46.04604604604605,0.008538108032723611,0.008842820351091699
46.2962962962963,0.009709405225944432,0.008892952093843722
46.54654654654655,0.008984605884401028,0.00892239704699245
46.7967967967968,0.008718780798961698,0.008986831509581796
47.04704704704705,0.008860537539032026,0.009039535005784636
47.2972972972973,0.008864946706928984,0.00908416924623424
47.54754754754755,0.008968522322466801,0.009131836731283694
47.7977977977978,0.008730857863674982,0.009154215755038619
48.04804804804805,0.009836596382487463,0.009178688571602834
48.298298298298306,0.0091249895491415,0.009226090657625025
48.54854854854855,0.00953425277737557,0.009274093348288047
48.798798798798806,0.00886487310817936,0.009320367938897001
49.04904904904905,0.009588364365213788,0.009324257125207559
49.29929929929931,0.009277361309992151,0.009366520217798805
49.54954954954955,0.009417292920064196,0.009377697727507798
49.79979979979981,0.009463678896691311,0.00941335834742038
50.050050050050054,0.009469562525415358,0.009447492310160345
50.30030030030031,0.009748266280999614,0.0094905400583918
50.550550550550554,0.009325248545103634,0.009542466888236154
50.80080080080081,0.009478133111799784,0.009568296844454852
51.051051051051054,0.009525044654024744,0.009599638806809349
51.30130130130131,0.009653086220110518,0.00961355527384115
51.551551551551555,0.00940883421843762,0.00964090717089276
51.80180180180181,0.010087998535712949,0.00967548301301823
52.052052052052055,0.009651385679823446,0.009712482715435252
52.30230230230231,0.00952960626996784,0.009736457041809997
52.552552552552555,0.010151548885713707,0.009772762504842873
52.80280280280281,0.010524166231486496,0.009835513305744439
53.053053053053056,0.009489715147210913,0.009862671626280111
53.30330330330331,0.009811046753804752,0.00988576114874939
53.553553553553556,0.009943845244355522,0.009899079273251891
53.80380380380381,0.009739044358286729,0.009915610540214784
54.054054054054056,0.010040225534536184,0.009920563763951515
54.30430430430431,0.009977234368481972,0.009943028342992684
54.55455455455456,0.00952279952906376,0.009984818758225362
54.80480480480481,0.009356064584396452,0.010017708309969266
55.05505505505506,0.009942462140893105,0.010049332651937592
55.30530530530531,0.010503705269899355,0.010073446830452745
55.55555555555556,0.010246529059107974,0.010104745600964395
55.80580580580581,0.010635880600786924,0.010140194227901484
56.056056056056065,0.010140306727409443,0.010172870630415427
56.30630630630631,0.010229176662205222,0.0102034074611461
56.556556556556565,0.010213970135223897,0.010241534947152813
56.80680680680681,0.0098061989896466,0.010294296325303043
57.057057057057065,0.010290424809119998,0.01033285610142215
57.30730730730731,0.010298275847726659,0.010362314651655106
57.557557557557566,0.010604820597757794,0.010387570881463101
57.80780780780781,0.0109057234255732,0.010414534939275244
58.058058058058066,0.010549457310537424,0.01043951848270019
58.30830830830831,0.010373790870785389,0.010482284331160326
58.558558558558566,0.01045370552376157,0.01052553779656359
58.80880880880881,0.00995181793095699,0.010528809759778922
59.05905905905907,0.010162940805418061,0.010579003019312947
